Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating
102974,David Bailey,6,7,18936,0,3.3,1,0,0,0,38,30.0,8.0,68.1,21,1,7.0,7.7,1.3,2,27,2,4.7
174934,Marc Taylor,1,5,17987,0,5.9,3,0,6,1,15,13.0,2.0,95.0,46,2,5.0,8.2,4.6,0,16,1,3.5
54890,Renee May,0,4,15076,0,13.9,4,0,0,0,35,24.0,11.0,97.2,43,38,13.0,6.7,3.4,0,14,2,4.3
773982,Samantha Davis,0,2,18943,0,3.3,0,2,8,1,28,3.0,25.0,82.2,32,17,5.0,3.5,3.6,2,14,1,3.1
542286,Russell Rogers,4,7,16556,0,9.8,1,2,8,1,93,35.0,58.0,72.6,37,34,22.0,2.9,3.0,0,29,0,2.0
785449,Dylan Bailey,6,5,14753,0,14.7,1,2,4,0,17,2.0,15.0,52.7,37,23,6.0,9.0,3.8,0,30,2,2.9
470478,George Benson,4,2,16801,0,9.1,1,1,4,1,24,17.0,7.0,70.8,47,15,3.0,4.7,1.4,0,15,2,3.9
914042,Sarah Bright,3,1,19118,0,2.8,2,1,2,0,32,17.0,15.0,57.7,42,2,8.0,3.1,2.8,2,23,1,2.7
803250,Caroline Baker,4,2,16760,1,2.0,2,1,8,1,54,51.0,3.0,77.9,14,12,11.0,6.0,2.7,2,24,2,3.2
338370,Jason Castillo,3,6,15908,0,11.6,3,0,7,0,65,12.0,53.0,53.4,38,14,0.0,5.5,4.4,0,3,0,2.4
99645,Susan Robinson,2,6,18598,0,4.2,1,0,1,1,77,71.0,6.0,87.7,29,17,2.0,9.6,2.9,0,13,0,2.7
369902,George Nichols,4,1,17202,0,8.0,0,0,2,0,14,9.0,5.0,76.2,25,20,2.0,1.7,2.6,0,17,2,1.3
209130,Jennifer Rivera,6,7,17437,1,5.8,2,0,10,1,15,5.0,10.0,80.7,33,17,11.0,1.6,1.1,2,16,1,4.1
85006,Shane Diaz,2,7,15245,0,13.4,2,1,6,0,59,46.0,13.0,67.8,23,2,3.0,6.3,3.9,2,11,2,1.7
564146,Joseph Chambers,1,4,14949,0,14.2,3,0,3,1,99,88.0,11.0,71.2,25,3,1.0,3.0,2.8,2,28,1,2.6
867955,Keith Schmidt,6,5,18667,1,3.0,0,2,2,0,70,55.0,15.0,91.3,16,2,9.0,9.2,2.5,2,2,1,1.1
725413,Peter Smith,1,3,17968,0,5.9,1,0,0,1,89,15.0,74.0,62.3,21,9,11.0,3.4,1.8,2,26,1,3.3
715476,Robert Andrews,0,2,18100,0,5.6,4,2,2,1,38,7.0,31.0,57.6,11,6,10.0,3.9,4.9,2,23,1,1.8
405085,David Olson,5,3,18254,1,3.7,3,0,8,1,62,50.0,12.0,99.5,19,11,5.0,3.2,2.8,2,10,0,4.7
700881,Jeanette Cain,0,7,19227,1,1.5,3,0,5,1,69,51.0,18.0,79.3,19,2,9.0,9.2,4.4,2,24,1,4.6
273060,Gabriella Olsen,0,1,18374,0,4.8,3,2,4,0,59,55.0,4.0,69.7,7,6,4.0,7.1,4.6,1,18,2,3.4
67307,Michael Baker,4,2,15829,0,11.8,3,2,3,0,87,76.0,11.0,78.4,21,17,2.0,7.3,4.3,2,1,1,3.6
991692,Tammy Hanson PhD,5,5,17425,0,7.4,4,2,3,1,73,28.0,45.0,80.9,13,13,4.0,7.5,4.8,2,19,2,3.0
185806,Rebecca Reynolds,2,3,17981,1,3.5,4,1,5,0,91,51.0,40.0,98.3,34,2,3.0,9.0,4.2,0,18,1,3.8
206573,Bradley Lee,4,0,15110,0,13.8,2,1,4,0,19,14.0,5.0,99.9,11,2,8.0,2.7,2.8,0,18,2,4.3
873534,Lawrence Cochran,4,6,18551,1,2.3,1,0,7,0,28,10.0,18.0,77.6,21,7,15.0,1.1,1.5,0,2,2,1.1
803194,Melissa Benitez,4,4,17211,0,8.0,4,1,9,0,100,1.0,93.31524122269093,55.7,9,4,3.0,9.5,3.6,0,18,0,2.7
274220,Jacqueline Scott,5,3,19207,0,2.5,3,0,4,0,41,27.0,14.0,58.6,6,1,1.0,7.6,3.0,1,9,1,3.3
129927,Jane Berry,1,1,18500,0,4.5,1,2,7,0,85,58.0,27.0,85.1,19,3,1.0,3.4,1.2,2,12,0,4.0
574838,Katherine Bradley,1,6,16218,0,10.7,0,2,3,1,60,44.0,16.0,83.2,25,15,13.0,2.7,2.4,0,19,1,3.2
740046,Courtney Sanchez,6,7,15763,0,12.0,1,2,8,1,68,10.0,58.0,86.6,17,6,8.0,3.6,4.2,1,24,2,4.8
933062,Melissa Hunter,4,4,18939,0,3.3,2,1,5,0,66,25.0,41.0,92.0,10,8,6.0,3.9,1.1,0,3,2,4.6
26621,Yvonne Orr,4,2,16909,0,8.8,1,2,6,0,33,32.0,1.0,70.6,17,7,10.0,2.3,4.5,0,0,2,3.7
451165,Robin Bond,3,0,18167,0,5.4,0,0,2,1,27,23.0,4.0,56.6,40,19,37.0,1.7,2.4,1,16,2,3.9
755989,Phillip Hart,2,3,16359,0,10.3,1,1,4,0,91,20.0,71.0,98.7,40,5,21.0,9.1,1.8,0,24,0,3.4
225132,Brian King,4,6,18001,1,2.5,2,1,5,0,80,54.0,26.0,88.0,27,23,4.0,6.6,2.4,2,16,0,1.4
500304,Robin Rhodes,5,4,18932,0,3.3,0,2,5,0,87,87.0,0.0,92.0,18,14,13.0,1.1,2.5,0,12,0,3.3
160025,Becky Nolan,4,3,15005,1,1.9,4,1,1,1,88,50.0,38.0,88.4,36,4,15.0,1.7,1.1,1,9,2,1.6
726039,Dwayne Stephens,2,7,15064,0,13.9,0,1,0,1,81,60.0,21.0,98.4,48,3,6.0,8.1,4.3,2,18,1,2.0
337264,Erica Spencer,0,4,15769,0,12.0,0,0,9,1,88,71.0,17.0,98.8,46,10,3.0,2.9,2.4,0,14,1,4.7
238372,James Pineda,5,4,15300,0,13.2,0,0,9,1,92,14.0,78.0,95.0,12,2,9.0,6.6,1.3,2,17,2,3.8
902206,Kelly Petersen,0,7,15693,0,12.2,1,2,0,0,26,4.0,22.0,78.9,22,11,3.0,7.6,4.0,2,15,0,4.6
548796,Christopher Owens,6,1,15179,0,13.6,4,2,3,0,54,0.0,54.0,73.7,44,18,14.0,2.8,3.8,0,6,1,2.2
842094,Ashley Davis,4,0,16239,0,10.7,0,0,4,1,70,38.0,32.0,84.5,42,29,35.0,3.6,1.6,2,24,2,4.0
879567,Tina Andersen,2,4,15993,0,11.4,2,0,6,1,13,12.0,1.0,99.0,5,4,1.0,4.7,1.0,2,5,1,3.6
715499,Katrina Lee,2,6,15725,0,12.1,0,1,8,0,32,32.0,0.0,88.8,33,27,0.0,8.9,4.9,0,14,1,4.8
889178,Jesse Smith,5,4,17402,1,4.2,4,0,5,0,57,26.0,31.0,84.2,37,30,11.0,5.2,4.3,0,17,0,4.1
429613,William Johnson,3,6,17374,0,7.6,4,0,2,0,25,12.0,13.0,60.1,40,10,27.0,1.1,3.5,2,1,0,3.0
661367,Michael Smith,6,4,19144,0,2.7,2,2,6,0,61,21.0,40.0,85.8,34,1,1.0,3.3,4.0,0,5,2,3.1
984326,Amber Acevedo,4,0,15592,0,12.4,4,0,2,1,50,44.0,6.0,75.0,25,17,8.0,4.2,1.7,0,15,1,2.1
786521,Julie Stewart,2,4,18787,0,3.7,0,2,9,1,32,5.0,27.0,61.3,37,18,27.0,2.1,3.0,2,4,2,1.8
730105,Stephanie Horn,3,2,17485,0,7.3,3,2,7,1,29,6.0,23.0,69.3,32,2,27.0,8.4,4.2,1,19,1,2.9
413917,Maria Lopez,1,6,17668,0,6.8,2,0,10,0,44,9.0,35.0,57.8,7,3,7.0,1.1,1.2,2,28,0,1.7
531176,Tamara Johnson DVM,2,5,16064,1,1.1,3,0,7,1,30,17.0,13.0,67.9,18,10,10.0,9.2,1.2,0,25,1,2.3
636861,Melanie Mcneil,4,0,17346,0,7.6,1,0,7,1,93,7.0,86.0,74.9,9,1,5.0,4.9,4.6,1,28,2,4.9
902014,Joseph Thomas,3,4,16814,0,9.1,0,2,10,1,91,85.0,6.0,66.2,41,17,27.0,7.2,5.0,1,7,2,3.3
476833,Shawn Larson,4,7,16202,2,6.6,0,0,5,0,57,38.0,19.0,88.2,29,16,8.0,5.4,2.2,2,3,1,2.0
332270,William Robertson,0,6,17940,0,6.0,2,1,10,1,50,22.0,28.0,88.2,28,2,17.0,9.8,2.8,0,27,0,4.3
666381,Daniel Thomas,5,6,15808,0,11.9,2,2,0,0,11,4.0,7.0,75.2,40,19,7.0,4.4,1.0,2,16,0,3.1
341829,Elizabeth Patton,1,1,15114,0,13.8,0,0,10,1,75,44.0,31.0,73.7,10,1,2.0,5.3,3.8,1,26,1,1.5
864817,David Smith,1,4,15331,0,13.2,1,0,4,1,78,24.0,54.0,89.1,39,17,33.0,4.5,1.8,1,2,0,4.2
902557,Daniel Smith,5,2,18912,1,0.8,1,2,2,0,84,82.0,2.0,54.8,42,39,15.0,6.6,2.4,1,2,0,4.6
344108,Richard Obrien,4,2,14928,0,14.3,4,2,7,0,97,28.0,69.0,69.8,19,5,13.0,7.2,2.4,2,12,0,1.3
620248,John Hogan,0,7,19292,0,2.3,2,1,2,0,68,12.0,56.0,67.4,9,9,9.0,7.4,4.4,0,20,2,4.5
345444,Victoria Waters,3,3,19097,0,2.8,1,2,6,0,73,50.0,23.0,69.4,13,13,10.0,5.8,3.4,0,30,2,4.6
136523,Monica James,1,0,17438,1,6.5,0,1,1,1,57,12.0,45.0,84.1,38,29,8.0,3.9,2.3,1,30,0,3.8
111523,Kevin Davis,6,7,16880,1,3.6,0,2,3,0,13,8.0,5.0,84.7,32,26,2.0,4.0,3.5,0,4,2,1.3
79592,Steven Robinson,3,5,16730,0,9.3,2,0,7,1,51,48.0,3.0,52.7,5,2,2.0,1.9,2.3,2,19,2,1.7
473550,Caroline Wright,3,4,19105,0,2.8,1,1,5,1,22,19.0,3.0,78.9,43,27,29.0,3.0,3.6,1,10,2,4.9
382073,Kristen Monroe,4,6,16944,0,8.7,1,2,5,1,27,7.0,20.0,99.3,49,11,32.0,4.6,3.1,1,10,1,2.7
150705,Kyle Adams,4,7,19310,0,2.3,1,1,2,0,12,2.0,10.0,82.0,31,25,8.0,5.6,4.7,1,3,0,4.3
682953,Patrick Mclaughlin,5,5,15657,0,12.3,1,0,4,1,94,20.0,74.0,64.4,26,22,5.0,2.8,4.5,1,29,1,1.4
301789,Stephen Pearson,5,7,17285,0,7.8,0,2,3,0,49,4.0,45.0,50.9,20,12,15.0,4.3,2.7,2,13,1,3.8
777333,Maria Hardy,0,1,16432,0,10.1,4,1,3,0,96,70.0,26.0,60.4,29,4,4.0,5.9,3.1,2,1,2,3.4
589434,Gabriel Brown,3,1,17179,0,8.1,4,1,1,0,31,6.0,25.0,95.2,21,12,8.0,4.2,3.0,2,16,0,3.7
684356,Steven Reed,5,6,16203,0,10.8,3,1,2,1,13,11.0,2.0,66.2,47,14,24.0,4.7,1.1,2,0,1,4.9
134157,David Johnson,6,1,16790,0,9.2,4,1,0,1,19,13.0,6.0,72.4,7,1,0.0,9.8,4.1,2,18,0,2.7
351123,Julia Shaw,1,3,18106,0,5.6,1,2,8,0,62,24.0,38.0,94.8,15,13,4.0,5.0,2.7,2,4,2,1.4
552102,Kathleen Zimmerman,3,2,15374,0,13.0,4,1,6,1,17,3.0,14.0,98.0,13,8,13.0,3.6,1.2,1,9,0,3.9
304200,Mark Martin,3,4,14909,0,14.3,0,2,9,1,77,57.0,20.0,68.3,11,6,2.0,6.3,3.4,0,27,1,1.8
474928,Dr. Matthew Buchanan,0,6,18565,0,4.3,1,2,7,0,14,14.0,0.0,57.5,32,16,19.0,3.6,1.1,0,16,1,1.9
980596,Bethany Banks,4,6,15074,0,13.9,0,0,4,1,47,20.0,27.0,59.3,47,43,46.0,3.5,4.4,1,14,0,2.7
213900,Sarah James,4,2,15935,1,5.7,0,1,4,0,94,76.0,18.0,89.4,15,11,12.0,2.3,4.5,0,8,0,1.6
900045,Stephen Ward,5,2,17164,0,8.1,2,2,4,1,52,48.0,4.0,80.9,18,5,11.0,8.6,4.1,0,3,2,1.2
372441,Debra Perry,2,2,18464,0,4.6,2,1,2,0,77,2.0,75.0,57.0,5,5,2.0,1.8,2.5,2,4,0,1.9
578828,Jordan Jackson,6,3,15308,0,13.2,4,1,10,1,43,11.0,32.0,76.4,26,7,0.0,4.4,1.6,2,28,2,4.9
50873,Heather Rojas,0,3,19145,0,2.7,1,2,4,1,49,13.0,36.0,85.1,8,1,0.0,6.2,1.9,2,13,2,1.6
120083,Alisha Woods,6,4,16779,0,9.2,4,2,9,0,53,32.0,21.0,81.0,21,19,2.0,7.5,3.1,2,8,2,2.9
216470,Lisa Clark,1,4,18984,0,3.2,4,1,2,0,24,16.0,8.0,73.7,8,1,0.0,6.9,1.7,0,30,1,1.8
742473,Jason Ellis,2,2,17931,0,6.0,3,1,2,0,28,24.0,4.0,68.0,49,47,0.0,2.3,1.4,2,9,1,2.3
706940,Joshua Donovan,6,5,18641,0,4.1,3,2,8,1,13,6.0,7.0,87.4,49,7,18.0,9.1,1.9,1,27,1,4.5
911006,Matthew Collins,5,2,18926,0,3.3,4,0,6,0,57,26.0,31.0,62.1,9,1,5.0,2.5,4.3,2,27,0,2.8
29809,Travis Fletcher,5,7,18957,1,0.6,1,2,0,0,63,61.0,2.0,58.2,44,32,43.0,4.7,4.7,2,28,1,1.2
714168,Chad Beasley,4,5,18387,0,4.8,2,2,0,0,15,1.0,14.0,98.6,37,19,10.0,4.0,2.6,0,29,0,2.0
655779,Deanna Evans,5,6,17322,1,3.4,2,2,7,0,10,9.0,1.0,75.0,32,19,13.0,6.2,2.7,0,2,1,1.1
363872,Janice Navarro,6,7,15112,0,13.8,2,2,1,0,24,9.0,15.0,72.3,5,4,1.0,5.9,4.3,0,27,0,3.5
534623,Nathaniel Williams,1,6,17419,0,7.4,1,0,3,1,43,7.0,36.0,60.4,8,3,5.0,6.8,1.3,1,28,2,1.1
860047,Mark Owens,0,6,15285,0,13.3,1,2,1,1,90,66.0,24.0,61.3,18,17,9.0,8.7,3.0,2,20,2,4.8
401976,Jacqueline Simmons,2,0,15066,0,13.9,3,2,9,0,85,20.0,65.0,99.9,31,29,21.0,9.8,3.0,2,5,0,2.2
429804,Nicolas Reid,3,1,17266,0,7.9,1,1,7,0,17,2.0,15.0,83.7,16,13,15.0,3.5,4.0,2,2,2,2.5
939014,William Neal,1,2,17348,0,7.6,1,0,9,1,75,11.0,64.0,62.5,37,2,8.0,8.5,2.5,1,22,2,2.5
627628,Matthew Wiggins,4,7,14610,1,12.5,2,1,9,0,25,4.0,21.0,88.3,10,10,4.0,9.4,4.8,1,26,1,3.0
133569,Joseph Fry,5,5,18016,0,5.8,3,1,3,1,77,41.0,36.0,77.3,12,7,4.0,5.1,3.1,0,23,2,4.7
524638,Catherine Moore,1,2,16447,0,10.1,3,1,1,0,30,8.0,22.0,51.7,46,1,7.0,2.9,4.5,1,30,0,4.5
104145,Gregory Oneal,2,2,18047,0,5.7,3,1,8,0,81,11.0,70.0,92.7,45,14,7.0,5.6,2.7,0,22,2,1.0
301076,Becky Sanders,3,1,15948,1,11.5,2,0,7,0,71,47.0,24.0,51.8,30,30,30.0,5.2,1.2,2,17,1,1.6
562772,Gary Hayden,5,4,16959,0,8.7,0,1,6,1,47,21.0,26.0,67.0,20,8,5.0,6.3,2.2,2,2,0,4.4
525498,Lindsey Wilson,1,0,15383,1,10.9,3,1,4,1,43,13.0,30.0,54.3,40,3,27.0,4.3,1.4,0,9,1,3.5
838872,Angela Fernandez,5,1,19312,0,2.3,4,0,7,0,85,38.0,47.0,78.9,33,4,31.0,4.2,3.1,2,24,1,1.9
855249,James Nichols,6,4,15060,0,13.9,3,2,7,1,21,21.0,0.0,64.3,25,2,3.0,4.0,1.4,1,21,1,4.5
342285,Christopher Watkins,1,0,18592,0,4.2,2,1,5,0,81,76.0,5.0,74.5,47,11,21.0,2.5,1.1,0,4,0,5.0
481113,Robert Torres,0,5,15966,0,11.4,1,2,3,1,72,46.0,26.0,61.1,45,41,5.0,1.6,2.5,1,10,0,3.0
81031,Antonio Haynes,4,7,16147,0,10.9,4,1,7,0,18,2.0,16.0,76.7,33,13,4.0,7.1,1.6,2,19,1,4.0
837467,Olivia Baker,2,6,15541,0,12.6,3,1,9,0,90,90.0,0.0,68.1,31,2,1.0,5.5,2.8,0,5,1,4.8
449976,Robert Kramer,2,3,14750,0,14.8,3,0,1,0,15,13.0,2.0,94.2,22,2,3.0,7.7,2.1,2,25,0,1.5
466225,Amy Cobb,5,6,17684,0,6.7,0,0,3,1,85,80.0,5.0,87.8,15,15,13.0,1.0,2.1,1,16,1,2.7
741632,Jordan Nicholson,5,6,19147,0,2.7,2,1,9,1,32,20.0,12.0,96.9,20,4,4.0,2.0,2.7,0,26,2,3.2
306712,Gary Hoffman,3,6,15280,0,13.3,3,2,4,1,29,22.0,7.0,70.3,26,14,7.0,8.1,2.4,1,7,0,2.7
427516,Matthew Moore,3,4,18588,0,4.2,1,0,7,1,100,23.0,77.0,84.6,16,2,2.0,3.7,1.9,2,24,1,1.9
96131,Tamara Jackson,6,2,15137,0,13.7,0,2,10,0,33,26.0,7.0,98.5,38,15,32.0,8.4,3.2,1,29,2,2.7
765206,Juan Welch,5,3,17318,0,7.7,1,0,3,0,40,19.0,21.0,74.6,30,6,3.0,4.8,4.5,1,1,0,2.7
933298,Ronald Swanson,5,7,18910,0,3.4,4,2,7,1,53,0.0,53.0,99.5,49,14,36.0,6.2,2.2,1,17,0,3.6
800087,Amy Donovan,6,3,17064,1,4.2,2,2,8,1,49,33.0,16.0,65.3,25,20,3.0,4.0,4.1,1,4,0,4.1
798893,Brian Matthews,3,5,14901,0,14.3,1,2,4,1,61,49.0,12.0,90.6,37,24,0.0,8.9,4.4,2,12,1,1.8
604267,Casey Scott,1,5,18093,0,5.6,3,2,2,1,68,59.0,9.0,58.0,39,31,20.0,9.3,2.5,0,28,1,3.9
129575,Shelby Harris,0,7,15616,0,12.4,0,2,2,1,18,4.0,14.0,64.0,9,3,2.0,5.9,4.7,2,20,0,1.7
447014,Dana Frazier,6,3,18343,0,4.9,3,0,2,1,74,53.0,21.0,96.8,46,16,27.0,8.5,1.5,2,10,2,4.8
373151,Kayla Robinson,0,0,17588,0,7.0,0,1,2,1,75,70.0,5.0,97.5,47,6,11.0,6.8,1.8,2,9,0,3.6
245685,Shaun Mora,4,3,15683,0,12.2,4,1,5,0,97,94.04074463606962,0.0,73.4,15,11,9.0,6.6,1.4,2,5,0,1.2
803485,Joshua Santiago,4,3,16896,0,8.9,4,1,8,1,34,27.0,7.0,63.3,34,2,34.0,8.6,4.8,1,10,1,1.5
436905,Timothy Washington,3,3,15884,1,2.2,3,2,3,1,35,20.0,15.0,77.1,23,10,6.0,3.4,4.1,1,21,0,3.1
494393,Emily Stephens,4,7,18392,0,4.8,2,0,0,0,61,4.0,57.0,74.0,15,12,6.0,9.4,3.8,2,12,2,4.5
984083,Timothy Hall,5,3,14718,0,14.8,1,0,3,0,62,3.0,59.0,92.5,20,14,4.0,4.1,2.6,0,24,0,3.8
943054,Elijah Hall,2,7,16439,0,10.1,2,2,7,1,35,18.0,17.0,78.4,8,6,8.0,8.0,2.0,2,7,2,1.1
331698,Ross Lopez,5,2,18604,0,4.2,2,2,9,0,37,26.0,11.0,51.7,44,15,0.0,4.4,3.7,0,13,0,3.9
40886,Barbara Ray,3,0,17368,0,7.6,1,1,5,0,62,47.0,15.0,92.7,23,23,3.0,5.4,1.7,0,29,2,2.3
579905,Heather Glover,2,5,15194,0,13.5,0,0,7,0,67,57.0,10.0,58.2,29,5,28.0,9.1,4.5,1,13,2,1.1
408227,Richard King,5,1,19073,0,2.9,2,2,1,0,53,45.0,8.0,68.3,7,3,1.0,8.6,4.2,2,19,0,4.2
596793,Timothy Manning,5,3,15871,0,11.7,1,2,8,1,62,55.0,7.0,77.0,14,4,10.0,1.3,4.4,2,12,1,2.3
208602,Susan Ford,5,5,18582,1,0.7,1,2,4,1,64,54.0,10.0,64.6,36,23,27.0,4.2,2.2,0,9,0,1.9
398013,Charles Moran,4,4,16165,0,10.9,0,0,7,0,64,28.0,36.0,98.5,44,38,14.0,2.1,1.8,0,27,1,4.4
295023,Joshua Thompson,3,4,15213,0,13.5,0,2,5,1,19,8.0,11.0,90.3,18,11,8.0,7.8,4.8,1,7,1,4.1
644186,Amy Nelson,6,7,18116,0,5.5,4,2,4,0,37,33.0,4.0,78.1,49,33,47.22676664224653,6.3,1.8,0,24,2,1.1
340156,Justin Sanchez,6,7,18221,0,5.2,1,0,6,0,86,3.0,83.0,89.4,18,4,17.0,3.3,4.7,1,24,2,3.7
541974,Kristopher Rivera,4,2,18103,0,5.6,4,1,1,0,81,3.0,78.0,50.4,18,16,18.0,6.0,2.1,0,19,1,3.3
611324,Michelle Clarke,1,1,18820,1,2.2,4,1,2,1,57,32.0,25.0,51.1,34,16,19.0,2.8,4.0,2,27,1,1.5
832396,Denise Matthews,4,1,19331,0,2.2,1,2,10,1,96,89.0,7.0,88.7,25,17,2.0,7.1,3.7,2,10,2,1.2
30419,Samantha Diaz,1,0,14884,1,10.4,2,1,1,1,74,40.0,34.0,63.4,8,3,4.0,7.9,2.9,2,26,1,2.8
155196,David Ortega,0,6,17863,0,6.2,3,0,7,0,25,22.0,3.0,73.3,32,12,15.0,3.4,4.4,0,15,1,4.4
891841,Natalie Hendrix,5,3,19159,0,2.7,4,1,4,1,20,6.0,14.0,88.0,28,8,24.0,6.8,1.8,2,15,1,2.6
958483,Debra Myers,6,1,17775,1,0.0,1,0,10,1,38,36.0,2.0,91.8,14,4,10.0,5.9,1.5,1,23,0,3.2
947776,Richard Lee,3,4,19333,0,2.2,2,2,0,0,70,44.0,26.0,82.0,42,30,15.0,7.1,2.0,1,4,0,4.0
953188,Richard Wallace,4,4,18810,0,3.6,2,0,1,1,10,10.0,0.0,75.7,44,42,17.0,6.6,4.3,2,29,2,1.3
25900,Steven Aguirre,4,0,17699,0,6.7,0,1,0,0,14,0.0,14.0,51.5,36,4,3.0,2.1,4.2,2,25,2,2.8
904725,Laura Tran,2,3,18380,0,4.8,3,1,7,1,25,19.0,6.0,82.1,49,29,37.0,1.4,1.3,1,22,1,4.2
704768,David Harris,2,7,18712,0,3.9,3,1,7,0,29,23.0,6.0,70.9,41,1,35.0,9.6,1.7,2,22,0,3.0
668474,Daniel Knight,5,5,16368,0,10.3,2,0,2,1,93,16.0,77.0,81.3,10,10,5.0,8.4,3.7,1,12,2,4.9
903064,Jorge Brooks,6,0,14640,0,15.1,0,2,6,1,90,90.0,0.0,66.9,34,7,26.0,7.4,1.4,0,1,1,1.5
904497,Shannon Howard,6,1,15474,2,11.9,0,2,2,1,47,44.0,3.0,52.2,31,28,14.0,1.7,3.5,0,21,0,1.5
131480,Katie Robinson,4,1,16443,0,10.1,3,0,5,0,93,74.0,19.0,93.5,6,4,3.0,2.2,2.9,2,2,2,2.5
750060,Scott Patel,1,5,17952,1,4.4,2,1,2,0,70,61.0,9.0,60.0,6,6,4.0,3.2,1.4,0,19,1,4.8
145534,Malik Kane,6,0,16257,0,10.6,3,0,1,0,78,69.0,9.0,92.0,16,5,6.0,5.7,1.2,0,12,1,4.2
689142,Christopher Butler,0,2,18041,0,5.7,0,1,2,0,20,3.0,17.0,64.8,11,1,8.0,9.8,4.8,1,21,0,2.8
873404,Sherri Foster,1,5,16957,1,5.9,0,2,7,0,55,7.0,48.0,54.2,39,14,30.0,4.1,2.0,1,30,1,1.4
14704,Jennifer Barker,3,0,17129,1,6.0,1,2,8,1,97,45.0,52.0,74.4,31,17,19.0,9.4,3.2,0,28,2,1.3
420613,Cynthia Jennings,1,7,15806,0,11.9,4,0,5,0,12,6.0,6.0,69.9,49,36,38.0,8.6,2.6,0,15,2,1.1
492015,Joshua Reyes,0,3,16215,0,10.7,1,2,0,0,46,27.0,19.0,94.7,22,3,22.0,4.5,1.0,2,1,2,2.2
604710,Cindy Robinson,4,3,17691,1,4.4,2,1,4,0,86,12.0,74.0,56.0,35,31,35.0,4.0,4.2,2,2,0,4.4
686727,Anthony Collins,6,4,14873,0,14.4,3,0,3,1,53,48.0,5.0,54.2,14,13,4.0,9.4,3.6,2,16,0,3.7
124134,Ryan Hood,6,6,16022,0,11.3,4,2,9,1,15,13.0,2.0,71.5,21,1,13.0,3.6,3.4,1,5,2,2.4
122660,Joseph Pearson,5,3,16050,0,11.2,0,0,5,1,23,11.0,12.0,86.9,27,12,11.0,8.2,4.9,2,6,0,3.3
427604,Carol Taylor,2,5,15252,0,13.4,0,0,5,1,33,11.0,22.0,83.6,24,9,1.0,2.1,3.5,2,0,0,3.3
476045,Amanda Fox,3,7,18263,0,5.1,1,2,5,0,51,35.0,16.0,79.2,33,25,1.0,7.5,3.2,1,28,2,2.5
717394,Juan Charles,5,3,15861,0,11.7,0,0,3,1,13,10.0,3.0,65.1,48,47,24.0,4.3,4.6,0,16,1,1.5
239771,Kathleen Jefferson,1,7,17400,1,3.7,2,0,4,0,87,8.0,79.0,72.9,38,18,2.0,3.6,1.1,1,19,0,4.1
491851,Mandy Morgan,3,6,19297,0,2.3,4,0,0,1,99,61.0,38.0,67.7,35,27,30.0,8.1,3.2,0,24,2,3.3
998748,Michael Jones,1,7,15517,0,12.7,0,1,4,0,82,57.0,25.0,78.5,44,29,8.0,6.0,4.0,2,24,1,1.9
69515,Mary Sanchez,4,4,15525,0,12.6,4,2,6,0,52,46.0,6.0,61.6,12,10,10.0,8.0,3.9,1,15,1,3.4
633665,Hannah Lester,0,7,18544,0,4.4,3,2,1,0,29,15.0,14.0,87.7,21,6,18.0,5.2,3.6,0,28,2,3.2
59225,Joseph Shea,0,6,19100,0,2.8,0,0,7,1,49,41.0,8.0,60.0,39,7,9.0,2.5,4.4,2,20,0,1.4
803558,Brian Knight,4,3,16553,0,9.8,0,1,3,1,51,15.0,36.0,50.5,22,11,12.0,6.9,1.7,0,19,2,2.9
794703,Douglas Smith,6,0,15108,0,13.8,1,0,9,1,54,12.0,42.0,62.6,47,41,26.0,1.3,1.3,0,17,1,1.3
713300,Cheryl Allen,5,7,15967,2,7.8,4,2,3,0,41,15.0,26.0,97.9,34,28,11.0,6.1,2.3,1,14,0,3.2
810867,Matthew Miller,1,7,19223,0,2.5,1,2,10,1,29,16.0,13.0,54.6,25,22,5.0,4.7,4.3,0,0,0,2.6
136526,Cynthia Roberson,6,4,18018,0,5.8,3,1,4,0,92,45.0,47.0,74.2,22,15,20.0,3.2,2.2,1,12,2,3.6
716303,Heather Bell,4,4,17043,0,8.5,1,0,7,1,17,8.0,9.0,85.8,16,13,15.0,4.2,2.6,2,10,2,4.9
845373,Ellen Martinez,1,6,18425,0,4.7,2,2,10,1,16,1.0,15.0,89.5,16,3,5.0,6.5,3.8,1,29,0,3.5
230852,Kara White,6,4,16997,0,8.6,0,1,7,1,82,34.0,48.0,83.7,33,6,26.0,6.5,1.0,1,29,1,3.0
982227,Jillian Salazar,6,5,15149,0,13.7,3,0,0,0,52,38.0,14.0,81.3,46,12,22.0,4.6,1.0,2,12,0,4.5
94098,Joseph Lewis,6,4,17129,0,8.2,3,0,6,1,10,10.0,0.0,63.6,14,10,10.0,5.6,2.4,2,6,2,2.9
